500,-280.1637,364.4129
500,-280.52078,362.13797
500,-282.16772,360.63815
500,-284.4354,360.8406
500,-286.37607,362.08234
500,-287.96704,363.76016
500,-288.445,365.82843
500,-286.75497,364.24756
500,-284.76956,364.3333
500,-284.4512,366.60986
500,-284.4228,368.92453
500,-284.42258,371.2395
500,-284.42258,373.5544
500,-284.42258,375.8694
500,-284.41284,378.18427
500,-284.25955,380.49295
500,-283.4986,382.6547
500,-281.8288,384.22443
500,-279.6653,385.02686
500,-277.37302,385.32687
500,-275.06036,385.27905
500,-272.79013,384.84717
500,-270.69836,383.87494
500,-268.99765,382.3166
500,-267.98895,380.25726
500,-268.21472,377.99677
500,-270.1178,376.90594
500,-271.99527,378.04
500,-272.23334,380.31558
500,-272.8058,382.4893
500,-274.74368,383.66907
500,-277.04178,383.63672
500,-279.00906,382.4918
500,-279.92465,380.3932
500,-280.15805,378.09314
500,-279.3237,376.3642
500,-277.16162,375.53702
500,-275.02094,374.65613
500,-272.9173,373.6905
500,-270.89697,372.56293
500,-269.06207,371.15677
500,-267.63083,369.35013
500,-267.01883,367.13513
500,-267.1913,364.83487
500,-268.13406,362.7378
500,-269.84332,361.2021
500,-272.04294,360.54028
500,-274.34082,360.71957
500,-276.43823,361.66534
500,-278.32144,363.01114
500,-280.1637,366.09067
500,-280.1637,366.75742
500,-280.1637,367.42416
500,-280.1637,368.0909
500,-280.1637,368.75766
500,-280.1637,369.42435
500,-280.1637,370.0911
500,-280.1637,370.75784
500,-280.1637,371.4246
500,-280.1637,372.09134
500,-280.1637,372.7581
500,-280.1637,373.42484
500,-280.1637,374.09158
500,-280.1637,374.75833
500,-279.8606,374.978
500,-279.24188,374.7295
500,-278.62433,374.4782
500,-278.00812,374.22354
500,-277.3938,373.96442
500,-276.782,373.69946
500,-276.17392,373.4259
500,-275.57242,373.13834
500,-274.98517,372.8229
500,-274.41364,372.4797
500,-273.8603,372.1078
500,-273.33142,371.702
500,-272.8363,371.25574
500,-272.3889,370.76196
500,-272.0075,370.2157
500,-271.70233,369.6235
500,-271.48547,368.99362
500,-271.36435,368.33856
500,-271.33804,367.67288
500,-271.3935,367.00885
500,-271.5357,366.35806
500,-271.77365,365.73596
500,-272.10825,365.1601
500,-272.53033,364.6448
500,-273.02405,364.19766
500,-273.58685,363.84213
500,-274.20972,363.60782
500,-274.8683,363.51215
500,-275.53265,363.55316
500,-276.1809,363.70682
500,-276.80594,363.93817
500,-277.40817,364.22382
500,-277.99014,364.54898
500,-278.55447,364.90396
500,-279.10355,365.2821
500,-279.6394,365.67877
500,-303.94427,377.2927
500,-304.79605,379.02945
500,-304.79605,381.61798
500,-304.79605,384.2065
500,-303.64804,384.82748
500,-301.2618,384.67706
500,-298.74323,385.26318
500,-296.16455,385.23285
500,-293.73758,384.37656
500,-291.80963,382.67233
500,-290.67307,380.36673
500,-290.47552,377.79816
500,-291.2262,375.34348
500,-293.00684,373.4903
500,-295.19897,372.11716
500,-297.4996,370.93115
500,-299.75388,369.6601
500,-301.7831,368.06787
500,-302.74475,365.714
500,-302.04065,363.2894
500,-299.89386,361.93344
500,-297.32565,361.95547
500,-294.9732,362.99527
500,-293.13025,364.79456
500,-291.94803,367.0881
500,-290.88388,369.08478
500,-290.54825,366.8319
500,-290.54825,364.24344
500,-290.54825,361.6549
500,-291.86444,361.1903
500,-294.3792,360.8838
500,-296.92007,360.39755
500,-299.50256,360.32083
500,-302.0015,360.9538
500,-304.19803,362.30695
500,-305.83862,364.28726
500,-306.54703,366.75888
500,-306.29306,369.31732
500,-305.01053,371.54504
500,-303.0511,373.22458
500,-300.78204,374.4654
500,-298.4542,375.59744
500,-296.15427,376.78323
500,-294.1906,378.44028
500,-293.49442,380.88452
500,-294.7973,383.02563
500,-297.2212,383.81635
500,-299.76703,383.45053
500,-301.87228,381.99423
500,-303.14838,379.7538
500,-325.14362,363.6644
500,-325.14362,361.19464
500,-326.67346,360.4254
500,-328.9542,361.37292
500,-331.235,362.32047
500,-333.29834,363.36935
500,-331.42737,363.67413
500,-329.66034,365.0373
500,-329.43558,367.49152
500,-329.40295,369.96097
500,-329.40247,372.4307
500,-329.40247,374.90045
500,-329.40247,377.37018
500,-329.40247,379.83994
500,-329.40247,382.30966
500,-329.40247,384.77948
500,-329.40247,387.2492
500,-329.40247,389.71896
500,-329.40247,392.1887
500,-329.40247,394.65842
500,-329.40247,397.12817
500,-327.5684,397.43344
500,-325.28345,396.49606
500,-322.99854,395.55862
500,-321.3755,394.33124
500,-323.49963,394.31992
500,-324.97223,392.6073
500,-325.12122,390.1435
500,-325.14362,387.6739
500,-325.14362,385.20416
500,-324.6587,383.81635
500,-322.50287,384.9925
500,-320.07217,385.3712
500,-317.62097,385.11737
500,-315.31006,384.2665
500,-313.29492,382.8498
500,-311.6462,381.01648
500,-310.31964,378.93588
500,-309.33325,376.67465
500,-308.73825,374.28073
500,-308.54703,371.82108
500,-308.73694,369.3612
500,-309.359,366.97525
500,-310.47223,364.7765
500,-312.05038,362.88312
500,-314.00946,361.3898
500,-316.30014,360.49136
500,-318.7542,360.3
500,-321.1604,360.81287
500,-323.30743,362.017
500,-325.14362,365.47116
500,-325.14362,366.55048
500,-325.14362,367.62976
500,-325.14362,368.70908
500,-325.14362,369.78833
500,-325.14362,370.8676
500,-325.14362,371.94693
500,-325.14362,373.02618
500,-325.14362,374.10553
500,-325.14362,375.18478
500,-325.14362,376.2641
500,-325.14362,377.34338
500,-325.04468,378.41605
500,-324.79395,379.46506
500,-324.40628,380.47137
500,-323.8794,381.4121
500,-323.1955,382.24484
500,-322.35522,382.9188
500,-321.39713,383.41272
500,-320.3626,383.7126
500,-319.287,383.7564
500,-318.22992,383.55054
500,-317.24634,383.11157
500,-316.3708,382.48312
500,-315.6087,381.72012
500,-314.9596,380.85898
500,-314.4311,379.91882
500,-314.01822,378.92215
500,-313.71002,377.88824
500,-313.49344,376.83124
500,-313.35553,375.76102
500,-313.28503,374.68414
500,-313.27216,373.605
500,-313.31158,372.5266
500,-313.40985,371.45197
500,-313.57666,370.38586
500,-313.82312,369.33536
500,-314.16165,368.311
500,-314.60425,367.3272
500,-315.16046,366.40314
500,-315.8306,365.55795
500,-316.58856,364.79034
500,-317.43683,364.1245
500,-318.37817,363.5993
500,-319.39975,363.25656
500,-320.469,363.12393
500,-321.5418,363.21786
500,-322.56793,363.54602
500,-323.51324,364.0641
500,-324.36954,364.7198
500,-344.15158,367.25217
500,-344.15158,370.0824
500,-344.15158,372.91266
500,-344.15158,375.74283
500,-344.15158,378.57306
500,-344.15158,381.4033
500,-345.59454,382.7905
500,-348.4248,382.7905
500,-350.24304,383.80255
500,-348.2592,384.64893
500,-345.42892,384.64893
500,-344.15158,386.2018
500,-344.17798,389.03183
500,-344.31265,391.85837
500,-345.10645,394.539
500,-347.52634,395.7953
500,-350.09772,394.8303
500,-351.83728,392.6033
500,-354.149,391.1537
500,-356.17938,392.87216
500,-355.27094,395.42886
500,-352.92783,396.99048
500,-350.1909,397.64618
500,-347.38193,397.38593
500,-344.7729,396.31784
500,-342.58527,394.53775
500,-341.02902,392.18716
500,-340.18256,389.49384
500,-339.89816,386.68124
500,-339.09485,384.64893
500,-336.2646,384.64893
500,-335.30386,382.7905
500,-338.1341,382.7905
500,-339.8927,381.71887
500,-339.8927,378.8887
500,-339.8927,376.05844
500,-339.8927,373.2282
500,-339.8927,370.39798
500,-339.8927,367.56775
500,-339.7676,364.7423
500,-338.3522,362.42532
500,-335.60934,361.93503
500,-337.19806,361.00586
500,-340.0283,361.00586
500,-342.85846,361.00586
500,-345.68872,361.00586
500,-348.51895,361.00586
500,-348.7239,361.93503
500,-345.9375,362.2432
500,-344.3543,364.43307
500,-371.67868,377.2927
500,-372.53046,379.02945
500,-372.53046,381.61798
500,-372.53046,384.2065
500,-371.38245,384.82748
500,-368.99622,384.67706
500,-366.4776,385.26318
500,-363.89896,385.23285
500,-361.472,384.37656
500,-359.54404,382.67233
500,-358.40747,380.36673
500,-358.2099,377.79816
500,-358.9606,375.34348
500,-360.74127,373.4903
500,-362.93338,372.11716
500,-365.234,370.93115
500,-367.48828,369.6601
500,-369.51752,368.06787
500,-370.4792,365.714
500,-369.77502,363.2894
500,-367.6283,361.93344
