{0.174359, 0, 0}
{0.17518, 0.031517, 0}
{0.167814, 0.061905, 0}
{0.147437, 0.085597, 0}
{0.11851, 0.097361, 0}
{0.087196, 0.096122, 0}
{0.059436, 0.081804, 0}
{0.040924, 0.056637, 0}
{0.035965, 0.025751, 0}
{0.037919, -0.005717, 0}
{0.039637, -0.037201, 0}
{0.041355, -0.068686, 0}
{0.043073, -0.100171, 0}
{0.044792, -0.131655, 0}
{0.04651, -0.16314, 0}
{0.048228, -0.194625, 0}
{0.049946, -0.226109, 0}
{0.051664, -0.257594, 0}
{0.053383, -0.289079, 0}
{0.055101, -0.320563, 0}
{0.056819, -0.352048, 0}
{0.058537, -0.383532, 0}
{0.060255, -0.415017, 0}
{0.061973, -0.446502, 0}
{0.063692, -0.477986, 0}
{0.06541, -0.509471, 0}
{0.067128, -0.540956, 0}
{0.068846, -0.57244, 0}
{0.073215, -0.603576, 0}
{0.092993, -0.626704, 0}
{0.123279, -0.624114, 0}
{0.139392, -0.598002, 0}
{0.142598, -0.566677, 0}
{0.144363, -0.535195, 0}
{0.146127, -0.503713, 0}
{0.147892, -0.472231, 0}
{0.149656, -0.440749, 0}
{0.151421, -0.409267, 0}
{0.153185, -0.377785, 0}
{0.15495, -0.346303, 0}
{0.156714, -0.314821, 0}
{0.158479, -0.283339, 0}
{0.160243, -0.251857, 0}
{0.162008, -0.220375, 0}
{0.163772, -0.188892, 0}
{0.165537, -0.15741, 0}
{0.167301, -0.125928, 0}
{0.169066, -0.094446, 0}
{0.17083, -0.062964, 0}
{0.172594, -0.031482, 0}
{0.088889, -0.847863, 0}
{0.076405, -0.848676, 0}
{0.064157, -0.851216, 0}
{0.052421, -0.85554, 0}
{0.041452, -0.861551, 0}
{0.031421, -0.869028, 0}
{0.02241, -0.877707, 0}
{0.01464, -0.887511, 0}
{0.008404, -0.898352, 0}
{0.00389, -0.910016, 0}
{0.001138, -0.922219, 0}
{0.000039, -0.934682, 0}
{0.000482, -0.947185, 0}
{0.002651, -0.959503, 0}
{0.006647, -0.971355, 0}
{0.012406, -0.982458, 0}
{0.019715, -0.99261, 0}
{0.028286, -1.001725, 0}
{0.037931, -1.009692, 0}
{0.048591, -1.016235, 0}
{0.060109, -1.021112, 0}
{0.072228, -1.024205, 0}
{0.084665, -1.025553, 0}
{0.097183, -1.025641, 0}
{0.109703, -1.025641, 0}
{0.122222, -1.025641, 0}
{0.134706, -1.024828, 0}
{0.146954, -1.022288, 0}
{0.158691, -1.017965, 0}
{0.16966, -1.011953, 0}
{0.17969, -1.004476, 0}
{0.188704, -0.9958, 0}
{0.196496, -0.986013, 0}
{0.202767, -0.975192, 0}
{0.207306, -0.963538, 0}
{0.210049, -0.951334, 0}
{0.21109, -0.938866, 0}
{0.210568, -0.926366, 0}
{0.208373, -0.914051, 0}
{0.204394, -0.902194, 0}
{0.19867, -0.891072, 0}
{0.191389, -0.880901, 0}
{0.182825, -0.87178, 0}
{0.17318, -0.863813, 0}
{0.16252, -0.857269, 0}
{0.151003, -0.852392, 0}
{0.138883, -0.849299, 0}
{0.126446, -0.847951, 0}
{0.113928, -0.847863, 0}
{0.101408, -0.847863, 0}
{0.332479, -0.295726, 0}
{0.323475, -0.273033, 0}
{0.314471, -0.25034, 0}
{0.305468, -0.227646, 0}
{0.296464, -0.204953, 0}
{0.28746, -0.18226, 0}
{0.278457, -0.159566, 0}
{0.269453, -0.136873, 0}
{0.26045, -0.114179, 0}
{0.251446, -0.091486, 0}
{0.242442, -0.068793, 0}
{0.233439, -0.046099, 0}
{0.224435, -0.023406, 0}
{0.215431, -0.000713, 0}
{0.206428, 0.021981, 0}
{0.197424, 0.044674, 0}
{0.18842, 0.067368, 0}
{0.167593, 0.07265, 0}
{0.143179, 0.07265, 0}
{0.118765, 0.07265, 0}
{0.09435, 0.07265, 0}
{0.069936, 0.07265, 0}
{0.045522, 0.07265, 0}
{0.021108, 0.07265, 0}
{0.001731, 0.069832, 0}
{0.014509, 0.049029, 0}
{0.027287, 0.028226, 0}
{0.040066, 0.007423, 0}
{0.052844, -0.01338, 0}
{0.065623, -0.034183, 0}
{0.078401, -0.054986, 0}
{0.091179, -0.075789, 0}
{0.103958, -0.096592, 0}
{0.116736, -0.117395, 0}
{0.129515, -0.138198, 0}
{0.142293, -0.159002, 0}
{0.155071, -0.179805, 0}
{0.16785, -0.200608, 0}
{0.180628, -0.221411, 0}
{0.193407, -0.242214, 0}
{0.206185, -0.263017, 0}
{0.218963, -0.28382, 0}
{0.231742, -0.304623, 0}
{0.24452, -0.325426, 0}
{0.257889, -0.345838, 0}
{0.275353, -0.362737, 0}
{0.298447, -0.369162, 0}
{0.321289, -0.361523, 0}
{0.336689, -0.342956, 0}
{0.33955, -0.319053, 0}
{0.701709, -0.295726, 0}
{0.692704, -0.27303, 0}
{0.683699, -0.250333, 0}
{0.674695, -0.227636, 0}
{0.66569, -0.20494, 0}
{0.656685, -0.182243, 0}
{0.64768, -0.159546, 0}
{0.638675, -0.136849, 0}
{0.62967, -0.114153, 0}
{0.620665, -0.091456, 0}
{0.61166, -0.068759, 0}
{0.602655, -0.046063, 0}
{0.59365, -0.023366, 0}
{0.584645, -0.000669, 0}
{0.57564, 0.022028, 0}
{0.566635, 0.044724, 0}
{0.55763, 0.067421, 0}
{0.536763, 0.07265, 0}
{0.512345, 0.07265, 0}
{0.487927, 0.07265, 0}
{0.463509, 0.07265, 0}
{0.439091, 0.07265, 0}
{0.414674, 0.07265, 0}
{0.390256, 0.07265, 0}
{0.371007, 0.069759, 0}
{0.383787, 0.048952, 0}
{0.396567, 0.028146, 0}
{0.409347, 0.00734, 0}
{0.422128, -0.013466, 0}
{0.434908, -0.034272, 0}
{0.447688, -0.055078, 0}
{0.460469, -0.075884, 0}
{0.473249, -0.09669, 0}
{0.486029, -0.117497, 0}
{0.498809, -0.138303, 0}
{0.51159, -0.159109, 0}
{0.52437, -0.179915, 0}
{0.53715, -0.200721, 0}
{0.549931, -0.221527, 0}
{0.562711, -0.242333, 0}
{0.575491, -0.263139, 0}
{0.588271, -0.283946, 0}
{0.601052, -0.304752, 0}
{0.613832, -0.325558, 0}
{0.627233, -0.345951, 0}
{0.644826, -0.362717, 0}
{0.667946, -0.369189, 0}
{0.690833, -0.361726, 0}
{0.706021, -0.34299, 0}
{0.708781, -0.319056, 0}
{0.646154, -0.593162, 0}
{0.521658, -0.593162, 0}
{0.516124, -0.482035, 0}
{0.533648, -0.367521, 0}
{0.658145, -0.367521, 0}
{0.71627, -0.303572, 0}
{0.593174, -0.295726, 0}
{0.533362, -0.235498, 0}
{0.542232, -0.111319, 0}
{0.551102, 0.012861, 0}
{0.549961, 0.135168, 0}
{0.483663, 0.078639, 0}
{0.474906, -0.045549, 0}
{0.466149, -0.169737, 0}
{0.457392, -0.293925, 0}
{0.334575, -0.295726, 0}
{0.301645, -0.210283, 0}
{0.310247, -0.086085, 0}
{0.31885, 0.038114, 0}
{0.295334, 0.148615, 0}
{0.247695, 0.053398, 0}
{0.238938, -0.07079, 0}
{0.230181, -0.194977, 0}
{0.19958, -0.295726, 0}
{0.075093, -0.296082, 0}
{0.08077, -0.367467, 0}
{0.205266, -0.367521, 0}
{0.210343, -0.479076, 0}
{0.19242, -0.593162, 0}
{0.067923, -0.593162, 0}
{0.016934, -0.6591, 0}
{0.140587, -0.664957, 0}
{0.192762, -0.732442, 0}
{0.184159, -0.856641, 0}
{0.175557, -0.98084, 0}
{0.182013, -1.1014, 0}
{0.244111, -1.03233, 0}
{0.252604, -0.908124, 0}
{0.261097, -0.783917, 0}
{0.274489, -0.664957, 0}
{0.398985, -0.664957, 0}
{0.425079, -0.756581, 0}
{0.416209, -0.880761, 0}
{0.407339, -1.004941, 0}
{0.437945, -1.110789, 0}
{0.479255, -1.007643, 0}
{0.488012, -0.883455, 0}
{0.496769, -0.759268, 0}
{0.53337, -0.664957, 0}
{0.657846, -0.664367, 0}
{0.452137, -0.367521, 0}
{0.43661, -0.367521, 0}
{0.421084, -0.367521, 0}
{0.405557, -0.367521, 0}
{0.390031, -0.367521, 0}
{0.374505, -0.367521, 0}
{0.358978, -0.367521, 0}
{0.343452, -0.367521, 0}
{0.327925, -0.367521, 0}
{0.312399, -0.367521, 0}
{0.296873, -0.367521, 0}
{0.289934, -0.37675, 0}
{0.28882, -0.392236, 0}
{0.287705, -0.407722, 0}
{0.28659, -0.423209, 0}
{0.285476, -0.438695, 0}
{0.284361, -0.454182, 0}
{0.283247, -0.469668, 0}
{0.282132, -0.485154, 0}
{0.281018, -0.500641, 0}
{0.279903, -0.516127, 0}
{0.278789, -0.531613, 0}
{0.277674, -0.5471, 0}
{0.27656, -0.562586, 0}
{0.275445, -0.578072, 0}
{0.274756, -0.593162, 0}
{0.290283, -0.593162, 0}
{0.305809, -0.593162, 0}
{0.321336, -0.593162, 0}
{0.336862, -0.593162, 0}
{0.352389, -0.593162, 0}
{0.367915, -0.593162, 0}
{0.383441, -0.593162, 0}
{0.398968, -0.593162, 0}
{0.414494, -0.593162, 0}
{0.430021, -0.593162, 0}
{0.43735, -0.584388, 0}
{0.438407, -0.568897, 0}
{0.439463, -0.553407, 0}
{0.440519, -0.537916, 0}
{0.441575, -0.522426, 0}
{0.442631, -0.506936, 0}
{0.443687, -0.491445, 0}
{0.444744, -0.475955, 0}
{0.4458, -0.460464, 0}
{0.446856, -0.444974, 0}
{0.447912, -0.429483, 0}
{0.448968, -0.413993, 0}
{0.450024, -0.398502, 0}
{0.451081, -0.383012, 0}
{0.293162, 0.023932, 0}
{0.183388, -0.006898, 0}
{0.093738, -0.076864, 0}
{0.0421, -0.177854, 0}
{0.04483, -0.291322, 0}
{0.10909, -0.383378, 0}
{0.212498, -0.431662, 0}
{0.323459, -0.459915, 0}
{0.435572, -0.483409, 0}
{0.538621, -0.530905, 0}
{0.587662, -0.630788, 0}
{0.555549, -0.738126, 0}
{0.466407, -0.808122, 0}
{0.355124, -0.832631, 0}
{0.241097, -0.825204, 0}
{0.136837, -0.780134, 0}
{0.071578, -0.690173, 0}
{0.001283, -0.679897, 0}
{0, -0.79439, 0}
{0.040264, -0.88436, 0}
{0.096818, -0.837492, 0}
{0.199487, -0.887142, 0}
{0.293162, -0.922703, 0}
{0.293162, -1.037266, 0}
{0.301504, -1.15029, 0}
{0.364957, -1.100542, 0}
{0.364957, -0.985979, 0}
{0.396693, -0.899325, 0}
{0.506338, -0.867406, 0}
{0.598046, -0.800122, 0}
{0.652774, -0.700758, 0}
{0.654062, -0.587185, 0}
{0.599962, -0.488085, 0}
{0.502336, -0.429812, 0}
{0.391551, -0.400933, 0}
{0.279309, -0.37803, 0}
{0.171347, -0.340844, 0}
{0.110636, -0.248614, 0}
{0.137438, -0.139906, 0}
{0.223808, -0.066609, 0}
{0.33522, -0.044461, 0}
{0.447269, -0.065022, 0}
{0.538216, -0.131654, 0}
{0.606108, -0.196563, 0}
{0.622222, -0.086938, 0}
{0.578651, -0.000607, 0}
{0.498546, -0.011257, 0}
{0.389432, 0.021296, 0}
{0.364957, 0.113876, 0}
{0.295914, 0.138262, 0}
{0.695726, -0.799145, 0}
{0.694206, -0.771449, 0}
{0.689426, -0.744129, 0}
{0.681177, -0.717651, 0}
{0.66947, -0.692512, 0}
{0.654554, -0.66913, 0}
{0.636862, -0.647769, 0}
{0.616873, -0.628537, 0}
{0.594786, -0.611762, 0}
{0.570734, -0.597956, 0}
{0.545037, -0.587532, 0}
{0.518163, -0.580685, 0}
{0.490629, -0.577353, 0}
{0.462891, -0.577274, 0}
{0.435337, -0.580441, 0}
{0.408422, -0.587125, 0}
{0.382669, -0.597409, 0}
{0.358559, -0.611112, 0}
{0.336428, -0.627828, 0}
{0.316418, -0.647039, 0}
{0.298708, -0.668385, 0}
{0.283766, -0.69175, 0}
{0.272019, -0.716871, 0}
{0.263716, -0.743332, 0}
{0.258867, -0.77064, 0}
{0.257266, -0.798332, 0}
{0.258722, -0.826032, 0}
{0.26348, -0.853355, 0}
{0.27174, -0.879829, 0}
{0.283476, -0.904954, 0}
{0.298421, -0.928317, 0}
{0.316128, -0.949667, 0}
{0.336113, -0.968903, 0}
{0.358184, -0.9857, 0}
{0.382217, -0.999538, 0}
{0.407904, -1.009987, 0}
{0.434778, -1.016833, 0}
{0.462316, -1.020123, 0}
{0.490054, -1.02012, 0}
{0.5176, -1.016879, 0}
{0.544503, -1.010147, 0}
{0.570252, -0.999851, 0}
{0.594377, -0.986173, 0}
{0.616551, -0.969513, 0}
{0.636632, -0.950377, 0}
{0.654408, -0.929086, 0}
{0.669391, -0.905748, 0}
{0.681144, -0.88063, 0}
{0.689416, -0.85416, 0}
{0.694205, -0.826842, 0}
{0.64359, -0.799145, 0}
{0.642464, -0.77793, 0}
{0.638909, -0.756987, 0}
{0.632734, -0.736663, 0}
{0.623907, -0.717345, 0}
{0.61258, -0.699377, 0}
{0.599063, -0.68299, 0}
{0.583733, -0.668281, 0}
{0.566785, -0.655476, 0}
{0.54833, -0.644962, 0}
{0.528621, -0.637046, 0}
{0.508022, -0.631869, 0}
{0.486927, -0.629369, 0}
{0.465682, -0.629345, 0}
{0.444583, -0.631808, 0}
{0.423979, -0.636965, 0}
{0.404268, -0.644875, 0}
{0.385817, -0.655396, 0}
{0.368878, -0.668214, 0}
{0.353559, -0.682933, 0}
{0.340014, -0.699298, 0}
{0.328609, -0.717217, 0}
{0.31967, -0.736484, 0}
{0.313376, -0.756771, 0}
{0.309724, -0.777697, 0}
{0.308547, -0.798909, 0}
{0.309698, -0.820122, 0}
{0.313361, -0.841046, 0}
{0.319685, -0.861323, 0}
{0.32865, -0.880578, 0}
{0.340053, -0.8985, 0}
{0.353559, -0.914897, 0}
{0.368814, -0.929683, 0}
{0.385691, -0.942583, 0}
{0.404091, -0.953192, 0}
{0.423767, -0.961188, 0}
{0.444353, -0.966417, 0}
{0.465446, -0.96893, 0}
{0.48669, -0.968932, 0}
{0.507786, -0.966441, 0}
{0.528382, -0.961253, 0}
{0.548081, -0.953312, 0}
{0.566516, -0.942764, 0}
{0.583438, -0.929923, 0}
{0.598739, -0.915185, 0}
{0.612262, -0.898802, 0}
{0.623641, -0.880866, 0}
{0.632552, -0.861586, 0}
{0.638816, -0.84129, 0}
{0.642439, -0.820359, 0}
{0.474359, -0.131624, 0}
{0.472849, -0.103945, 0}
{0.468097, -0.076638, 0}
{0.459884, -0.050169, 0}
{0.448206, -0.025036, 0}
{0.433303, -0.001668, 0}
{0.415604, 0.019663, 0}
{0.395587, 0.03884, 0}
{0.373454, 0.055524, 0}
{0.349351, 0.069203, 0}
{0.323613, 0.079477, 0}
{0.29672, 0.086172, 0}
{0.269188, 0.08937, 0}
{0.241467, 0.089344, 0}
{0.213942, 0.08609, 0}
{0.187063, 0.079337, 0}
{0.161349, 0.069004, 0}
{0.137276, 0.055272, 0}
{0.115177, 0.038543, 0}
{0.095196, 0.019329, 0}
{0.077539, -0.002037, 0}
{0.062686, -0.025436, 0}
{0.051063, -0.050595, 0}
{0.042908, -0.077082, 0}
{0.038212, -0.104399, 0}
{0.036753, -0.132081, 0}
{0.038312, -0.159757, 0}
{0.043111, -0.187056, 0}
{0.051358, -0.213515, 0}
{0.063046, -0.238643, 0}
{0.077931, -0.262023, 0}
{0.095588, -0.28339, 0}
{0.115548, -0.302626, 0}
{0.137627, -0.31938, 0}
{0.161687, -0.333134, 0}
{0.187397, -0.343479, 0}
{0.214276, -0.35023, 0}
{0.241804, -0.353463, 0}
{0.269524, -0.353444, 0}
{0.297042, -0.35013, 0}
{0.323891, -0.343264, 0}
{0.349552, -0.3328, 0}
{0.37356, -0.318954, 0}
{0.395606, -0.302154, 0}
{0.415568, -0.28292, 0}
